constructorId,year,name_x,positionText,relation
1,2017,McLaren,9,1
9,2017,Red Bull,3,9
5,2017,Toro Rosso,6,5
3,2017,Williams,5,3
15,2017,Sauber,10,11
131,2017,Mercedes,1,131
210,2017,Haas F1 Team,8,210
1,2017,McLaren,9,1
3,2017,Williams,5,3
4,2017,Renault,7,4
4,2017,Renault,7,4
5,2017,Toro Rosso,6,5
9,2017,Red Bull,3,9
10,2017,Force India,4,10
15,2017,Sauber,10,11
131,2017,Mercedes,1,131
210,2017,Haas F1 Team,8,210
1,2017,McLaren,9,1
6,2017,Ferrari,2,6
210,2017,Haas F1 Team,7,210
131,2017,Mercedes,1,131
15,2017,Sauber,10,11
10,2017,Force India,4,10
9,2017,Red Bull,3,9
6,2017,Ferrari,2,6
5,2017,Toro Rosso,5,5
4,2017,Renault,7,4
3,2017,Williams,6,3
1,2017,McLaren,10,1
210,2017,Haas F1 Team,7,210
131,2017,Mercedes,1,131
15,2017,Sauber,9,11
10,2017,Force India,4,10
9,2017,Red Bull,3,9
6,2017,Ferrari,2,6
15,2017,Sauber,9,11
5,2017,Toro Rosso,6,5
3,2017,Williams,5,3
1,2017,McLaren,10,1
210,2017,Haas F1 Team,7,210
131,2017,Mercedes,2,131
15,2017,Sauber,9,11
10,2017,Force India,4,10
9,2017,Red Bull,3,9
6,2017,Ferrari,1,6
5,2017,Toro Rosso,6,5
4,2017,Renault,8,4
3,2017,Williams,5,3
1,2017,McLaren,10,1
210,2017,Haas F1 Team,7,210
4,2017,Renault,8,4
131,2017,Mercedes,1,131
131,2017,Mercedes,1,131
1,2017,McLaren,10,1
131,2017,Mercedes,1,131
15,2017,Sauber,9,11
10,2017,Force India,4,10
9,2017,Red Bull,3,9
6,2017,Ferrari,2,6
5,2017,Toro Rosso,6,5
4,2017,Renault,8,4
3,2017,Williams,5,3
1,2017,McLaren,10,1
210,2017,Haas F1 Team,8,210
131,2017,Mercedes,1,131
15,2017,Sauber,9,11
10,2017,Force India,4,10
210,2017,Haas F1 Team,8,210
9,2017,Red Bull,3,9
5,2017,Toro Rosso,5,5
4,2017,Renault,7,4
3,2017,Williams,6,3
1,2017,McLaren,10,1
210,2017,Haas F1 Team,8,210
131,2017,Mercedes,2,131
15,2017,Sauber,9,11
10,2017,Force India,4,10
9,2017,Red Bull,3,9
6,2017,Ferrari,1,6
5,2017,Toro Rosso,5,5
4,2017,Renault,7,4
3,2017,Williams,6,3
6,2017,Ferrari,2,6
15,2017,Sauber,9,11
10,2017,Force India,5,10
9,2017,Red Bull,3,9
210,2017,Haas F1 Team,7,210
1,2017,McLaren,9,1
3,2017,Williams,5,3
4,2017,Renault,8,4
5,2017,Toro Rosso,6,5
6,2017,Ferrari,2,6
9,2017,Red Bull,3,9
10,2017,Force India,4,10
15,2017,Sauber,10,11
131,2017,Mercedes,1,131
210,2017,Haas F1 Team,7,210
1,2017,McLaren,9,1
3,2017,Williams,5,3
131,2017,Mercedes,1,131
4,2017,Renault,8,4
6,2017,Ferrari,2,6
9,2017,Red Bull,3,9
10,2017,Force India,4,10
15,2017,Sauber,10,11
131,2017,Mercedes,1,131
210,2017,Haas F1 Team,7,210
1,2017,McLaren,9,1
3,2017,Williams,5,3
4,2017,Renault,8,4
5,2017,Toro Rosso,6,5
6,2017,Ferrari,2,6
9,2017,Red Bull,3,9
10,2017,Force India,4,10
5,2017,Toro Rosso,6,5
15,2017,Sauber,9,11
10,2017,Force India,4,10
9,2017,Red Bull,3,9
6,2017,Ferrari,2,6
5,2017,Toro Rosso,4,5
4,2017,Renault,8,4
3,2017,Williams,6,3
1,2017,McLaren,10,1
210,2017,Haas F1 Team,10,210
131,2017,Mercedes,2,131
15,2017,Sauber,8,11
10,2017,Force India,5,10
9,2017,Red Bull,3,9
6,2017,Ferrari,1,6
5,2017,Toro Rosso,6,5
4,2017,Renault,7,4
3,2017,Williams,4,3
1,2017,McLaren,9,1
3,2017,Williams,5,3
4,2017,Renault,8,4
5,2017,Toro Rosso,6,5
6,2017,Ferrari,2,6
9,2017,Red Bull,3,9
10,2017,Force India,4,10
15,2017,Sauber,9,11
131,2017,Mercedes,1,131
210,2017,Haas F1 Team,7,210
1,2017,McLaren,10,1
3,2017,Williams,5,3
4,2017,Renault,8,4
5,2017,Toro Rosso,6,5
6,2017,Ferrari,2,6
1,2017,McLaren,10,1
5,2017,Toro Rosso,7,5
