constructorId,year,name_x,positionText,relation
1,2003,McLaren,3,1
19,2003,Jaguar,6,19
4,2003,Renault,3,4
18,2003,Minardi,10,18
16,2003,BAR,5,16
15,2003,Sauber,8,11
7,2003,Toyota,9,7
6,2003,Ferrari,1,6
4,2003,Renault,4,4
18,2003,Minardi,10,18
3,2003,Williams,2,3
17,2003,Jordan,7,17
3,2003,Williams,4,3
3,2003,Williams,2,3
1,2003,McLaren,3,1
1,2003,McLaren,1,1
7,2003,Toyota,6,7
6,2003,Ferrari,1,6
4,2003,Renault,4,4
3,2003,Williams,2,3
16,2003,BAR,5,16
19,2003,Jaguar,6,19
18,2003,Minardi,10,18
17,2003,Jordan,7,17
15,2003,Sauber,8,11
15,2003,Sauber,6,11
16,2003,BAR,7,16
17,2003,Jordan,5,17
18,2003,Minardi,10,18
19,2003,Jaguar,8,19
16,2003,BAR,5,16
15,2003,Sauber,9,11
1,2004,McLaren,6,1
19,2004,Jaguar,9,19
18,2004,Minardi,10,18
17,2004,Jordan,9,17
17,2004,Jordan,8,17
4,2004,Renault,2,4
6,2004,Ferrari,1,6
3,2004,Williams,4,3
16,2004,BAR,3,16
18,2004,Minardi,10,18
7,2004,Toyota,7,7
6,2004,Ferrari,1,6
4,2004,Renault,2,4
3,2004,Williams,4,3
1,2004,McLaren,6,1
19,2004,Jaguar,7,19
7,2004,Toyota,7,7
16,2004,BAR,3,16
15,2004,Sauber,5,11
15,2004,Sauber,5,11
6,2004,Ferrari,1,6
17,2004,Jordan,9,17
16,2004,BAR,3,16
15,2004,Sauber,6,11
15,2004,Sauber,6,11
7,2004,Toyota,7,7
4,2004,Renault,2,4
3,2004,Williams,4,3
1,2004,McLaren,5,1
19,2004,Jaguar,9,19
18,2004,Minardi,10,18
17,2004,Jordan,7,17
16,2004,BAR,3,16
15,2004,Sauber,5,11
7,2004,Toyota,8,7
6,2004,Ferrari,1,6
4,2004,Renault,2,4
3,2004,Williams,4,3
1,2004,McLaren,6,1
19,2004,Jaguar,8,19
18,2004,Minardi,10,18
16,2004,BAR,3,16
7,2004,Toyota,8,7
7,2004,Toyota,8,7
4,2004,Renault,2,4
18,2004,Minardi,10,18
17,2004,Jordan,9,17
16,2004,BAR,4,16
15,2004,Sauber,6,11
7,2004,Toyota,7,7
6,2004,Ferrari,1,6
4,2004,Renault,3,4
3,2004,Williams,2,3
19,2004,Jaguar,8,19
1,2004,McLaren,5,1
17,2004,Jordan,9,17
16,2004,BAR,4,16
15,2004,Sauber,6,11
6,2004,Ferrari,1,6
4,2004,Renault,3,4
3,2004,Williams,2,3
1,2004,McLaren,5,1
17,2004,Jordan,8,17
19,2004,Jaguar,7,19
1,2004,McLaren,5,1
3,2004,Williams,3,3
4,2004,Renault,2,4
3,2004,Williams,4,3
1,2004,McLaren,5,1
19,2004,Jaguar,7,19
18,2004,Minardi,10,18
17,2004,Jordan,9,17
16,2004,BAR,3,16
15,2004,Sauber,6,11
7,2004,Toyota,8,7
6,2004,Ferrari,1,6
4,2004,Renault,2,4
3,2004,Williams,4,3
1,2004,McLaren,5,1
19,2004,Jaguar,7,19
18,2004,Minardi,10,18
17,2004,Jordan,9,17
16,2004,BAR,4,16
15,2004,Sauber,6,11
7,2004,Toyota,8,7
6,2004,Ferrari,1,6
6,2004,Ferrari,1,6
18,2004,Minardi,10,18
1,2004,McLaren,5,1
1,2004,McLaren,5,1
15,2004,Sauber,6,11
7,2004,Toyota,8,7
6,2004,Ferrari,1,6
4,2004,Renault,3,4
3,2004,Williams,4,3
1,2004,McLaren,5,1
19,2004,Jaguar,7,19
18,2004,Minardi,10,18
17,2004,Jordan,9,17
16,2004,BAR,2,16
15,2004,Sauber,6,11
7,2004,Toyota,8,7
6,2004,Ferrari,1,6
4,2004,Renault,3,4
3,2004,Williams,4,3
1,2004,McLaren,5,1
19,2004,Jaguar,7,19
18,2004,Minardi,10,18
17,2004,Jordan,9,17
16,2004,BAR,2,16
16,2004,BAR,3,16
17,2004,Jordan,9,17
19,2004,Jaguar,7,19
19,2004,Jaguar,7,19
18,2004,Minardi,10,18
19,2004,Jaguar,9,19
17,2004,Jordan,9,17
16,2004,BAR,2,16
15,2004,Sauber,6,11
7,2004,Toyota,8,7
6,2004,Ferrari,1,6
3,2004,Williams,4,3
1,2004,McLaren,5,1
19,2004,Jaguar,7,19
18,2004,Minardi,10,18
17,2004,Jordan,9,17
16,2004,BAR,2,16
15,2004,Sauber,6,11
7,2004,Toyota,8,7
6,2004,Ferrari,1,6
4,2004,Renault,3,4
3,2004,Williams,4,3
18,2004,Minardi,10,18
15,2004,Sauber,6,11
4,2004,Renault,3,4
6,2004,Ferrari,1,6
19,2004,Jaguar,9,19
18,2004,Minardi,10,18
17,2004,Jordan,8,17
16,2004,BAR,3,16
15,2004,Sauber,6,11
7,2004,Toyota,7,7
6,2004,Ferrari,1,6
4,2004,Renault,2,4
3,2004,Williams,4,3
1,2004,McLaren,5,1
19,2004,Jaguar,9,19
18,2004,Minardi,10,18
17,2004,Jordan,8,17
16,2004,BAR,3,16
15,2004,Sauber,6,11
7,2004,Toyota,7,7
6,2004,Ferrari,1,6
7,2004,Toyota,8,7
3,2004,Williams,4,3
1,2004,McLaren,5,1
3,2004,Williams,4,3
4,2004,Renault,2,4
6,2004,Ferrari,1,6
4,2004,Renault,2,4
4,2004,Renault,2,4
1,2004,McLaren,5,1
18,2004,Minardi,10,18
17,2004,Jordan,9,17
16,2004,BAR,3,16
15,2004,Sauber,6,11
7,2004,Toyota,7,7
6,2004,Ferrari,1,6
19,2004,Jaguar,8,19
3,2004,Williams,4,3
7,2004,Toyota,7,7
15,2004,Sauber,6,11
4,2004,Renault,2,4
16,2004,BAR,3,16
3,2004,Williams,4,3
18,2004,Minardi,10,18
19,2004,Jaguar,8,19
1,2004,McLaren,5,1
17,2004,Jordan,9,17
15,2005,Sauber,7,11
9,2005,Red Bull,6,9
7,2005,Toyota,3,7
3,2005,Williams,4,3
6,2005,Ferrari,5,6
4,2005,Renault,1,4
3,2005,Williams,4,3
18,2005,Minardi,9,18
4,2005,Renault,1,4
15,2005,Sauber,7,11
9,2005,Red Bull,6,9
7,2005,Toyota,2,7
6,2005,Ferrari,5,6
17,2005,Jordan,8,17
1,2005,McLaren,2,1
17,2005,Jordan,8,17
16,2005,BAR,9,16
1,2005,McLaren,2,1
16,2005,BAR,9,16
15,2005,Sauber,7,11
9,2005,Red Bull,6,9
7,2005,Toyota,4,7
6,2005,Ferrari,5,6
4,2005,Renault,1,4
3,2005,Williams,3,3
1,2005,McLaren,2,1
18,2005,Minardi,10,18
17,2005,Jordan,8,17
1,2005,McLaren,3,1
15,2005,Sauber,7,11
9,2005,Red Bull,6,9
7,2005,Toyota,3,7
6,2005,Ferrari,5,6
4,2005,Renault,1,4
3,2005,Williams,4,3
18,2005,Minardi,9,18
18,2005,Minardi,9,18
18,2005,Minardi,9,18
16,2005,BAR,10,16
9,2005,Red Bull,3,9
7,2005,Toyota,2,7
6,2005,Ferrari,4,6
4,2005,Renault,1,4
3,2005,Williams,5,3
1,2005,McLaren,6,1
18,2005,Minardi,9,18
17,2005,Jordan,8,17
16,2005,BAR,10,16
15,2005,Sauber,7,11
9,2005,Red Bull,3,9
7,2005,Toyota,6,7
6,2005,Ferrari,2,6
17,2005,Jordan,8,17
4,2005,Renault,1,4
15,2005,Sauber,7,11
16,2005,BAR,10,16
17,2005,Jordan,8,17
18,2005,Minardi,9,18
15,2005,Sauber,7,11
9,2005,Red Bull,6,9
7,2005,Toyota,2,7
6,2005,Ferrari,4,6
4,2005,Renault,1,4
3,2005,Williams,5,3
1,2005,McLaren,3,1
17,2005,Jordan,8,17
17,2005,Jordan,8,17
15,2005,Sauber,7,11
9,2005,Red Bull,5,9
7,2005,Toyota,2,7
6,2005,Ferrari,6,6
4,2005,Renault,1,4
3,2005,Williams,4,3
1,2005,McLaren,3,1
16,2005,BAR,10,16
18,2005,Minardi,10,18
7,2005,Toyota,4,7
3,2005,Williams,4,3
16,2005,BAR,7,16
15,2005,Sauber,8,11
9,2005,Red Bull,6,9
7,2005,Toyota,4,7
6,2005,Ferrari,3,6
4,2005,Renault,1,4
3,2005,Williams,5,3
17,2005,Jordan,9,17
1,2005,McLaren,2,1
17,2005,Jordan,9,17
16,2005,BAR,7,16
15,2005,Sauber,8,11
9,2005,Red Bull,6,9
3,2005,Williams,4,3
6,2005,Ferrari,3,6
4,2005,Renault,1,4
18,2005,Minardi,10,18
3,2005,Williams,5,3
18,2005,Minardi,10,18
3,2005,Williams,5,3
16,2005,BAR,6,16
15,2005,Sauber,8,11
9,2005,Red Bull,7,9
7,2005,Toyota,4,7
6,2005,Ferrari,3,6
4,2005,Renault,1,4
3,2005,Williams,5,3
1,2005,McLaren,2,1
1,2005,McLaren,2,1
17,2005,Jordan,9,17
16,2005,BAR,7,16
15,2005,Sauber,8,11
9,2005,Red Bull,6,9
7,2005,Toyota,4,7
6,2005,Ferrari,3,6
4,2005,Renault,1,4
18,2005,Minardi,10,18
1,2005,McLaren,2,1
1,2005,McLaren,2,1
17,2005,Jordan,9,17
16,2005,BAR,10,16
15,2005,Sauber,7,11
9,2005,Red Bull,6,9
7,2005,Toyota,4,7
6,2005,Ferrari,3,6
4,2005,Renault,1,4
3,2005,Williams,5,3
17,2005,Jordan,8,17
1,2005,McLaren,2,1
17,2005,Jordan,8,17
16,2005,BAR,10,16
15,2005,Sauber,7,11
9,2005,Red Bull,6,9
7,2005,Toyota,5,7
6,2005,Ferrari,3,6
4,2005,Renault,1,4
18,2005,Minardi,9,18
18,2005,Minardi,10,18
18,2005,Minardi,9,18
3,2005,Williams,5,3
16,2005,BAR,7,16
15,2005,Sauber,8,11
9,2005,Red Bull,6,9
7,2005,Toyota,4,7
6,2005,Ferrari,3,6
4,2005,Renault,1,4
3,2005,Williams,5,3
1,2005,McLaren,2,1
1,2005,McLaren,2,1
17,2005,Jordan,8,17
16,2005,BAR,9,16
15,2005,Sauber,7,11
9,2005,Red Bull,6,9
7,2005,Toyota,4,7
6,2005,Ferrari,3,6
4,2005,Renault,1,4
18,2005,Minardi,10,18
1,2005,McLaren,5,1
18,2005,Minardi,10,18
15,2005,Sauber,8,11
1,2005,McLaren,1,1
3,2005,Williams,5,3
4,2005,Renault,2,4
6,2005,Ferrari,3,6
7,2005,Toyota,4,7
9,2005,Red Bull,7,9
16,2005,BAR,6,16
17,2005,Jordan,9,17
18,2005,Minardi,10,18
1,2005,McLaren,2,1
3,2005,Williams,5,3
6,2005,Ferrari,3,6
7,2005,Toyota,4,7
9,2005,Red Bull,7,9
4,2005,Renault,1,4
16,2005,BAR,6,16
17,2005,Jordan,9,17
18,2005,Minardi,10,18
17,2005,Jordan,9,17
16,2005,BAR,6,16
15,2005,Sauber,8,11
9,2005,Red Bull,7,9
7,2005,Toyota,4,7
15,2005,Sauber,8,11
4,2005,Renault,1,4
3,2005,Williams,5,3
1,2005,McLaren,2,1
18,2005,Minardi,10,18
17,2005,Jordan,9,17
6,2005,Ferrari,3,6
4,2006,Renault,1,4
8,2006,Super Aguri,11,8
3,2006,Williams,6,3
2,2006,BMW Sauber,5,2
1,2006,McLaren,3,1
13,2006,MF1,10,8
11,2006,Honda,4,11
9,2006,Red Bull,8,9
7,2006,Toyota,7,7
7,2006,Toyota,5,7
5,2006,Toro Rosso,9,5
4,2006,Renault,1,4
3,2006,Williams,6,3
2,2006,BMW Sauber,5,2
1,2006,McLaren,3,1
13,2006,MF1,10,8
11,2006,Honda,4,11
5,2006,Toro Rosso,9,5
6,2006,Ferrari,2,6
6,2006,Ferrari,2,6
13,2006,MF1,10,8
8,2006,Super Aguri,11,8
3,2006,Williams,6,3
2,2006,BMW Sauber,5,2
1,2006,McLaren,3,1
9,2006,Red Bull,8,9
11,2006,Honda,4,11
9,2006,Red Bull,8,9
8,2006,Super Aguri,11,8
7,2006,Toyota,7,7
6,2006,Ferrari,2,6
5,2006,Toro Rosso,9,5
4,2006,Renault,1,4
3,2006,Williams,6,3
2,2006,BMW Sauber,5,2
1,2006,McLaren,3,1
13,2006,MF1,10,8
11,2006,Honda,4,11
9,2006,Red Bull,8,9
7,2006,Toyota,7,7
8,2006,Super Aguri,11,8
3,2006,Williams,7,3
6,2006,Ferrari,3,6
6,2006,Ferrari,2,6
5,2006,Toro Rosso,9,5
4,2006,Renault,1,4
3,2006,Williams,5,3
2,2006,BMW Sauber,6,2
1,2006,McLaren,3,1
13,2006,MF1,10,8
11,2006,Honda,4,11
9,2006,Red Bull,6,9
8,2006,Super Aguri,11,8
7,2006,Toyota,9,7
6,2006,Ferrari,3,6
5,2006,Toro Rosso,7,5
4,2006,Renault,1,4
3,2006,Williams,5,3
2,2006,BMW Sauber,8,2
1,2006,McLaren,2,1
7,2006,Toyota,7,7
7,2006,Toyota,7,7
8,2006,Super Aguri,11,8
11,2006,Honda,4,11
5,2006,Toro Rosso,9,5
4,2006,Renault,1,4
3,2006,Williams,6,3
2,2006,BMW Sauber,5,2
1,2006,McLaren,2,1
13,2006,MF1,10,8
11,2006,Honda,4,11
9,2006,Red Bull,8,9
8,2006,Super Aguri,11,8
7,2006,Toyota,6,7
6,2006,Ferrari,3,6
5,2006,Toro Rosso,9,5
4,2006,Renault,1,4
4,2006,Renault,1,4
2,2006,BMW Sauber,5,2
1,2006,McLaren,2,1
13,2006,MF1,10,8
9,2006,Red Bull,8,9
6,2006,Ferrari,2,6
5,2006,Toro Rosso,9,5
7,2006,Toyota,7,7
4,2006,Renault,2,4
5,2006,Toro Rosso,9,5
6,2006,Ferrari,1,6
7,2006,Toyota,6,7
8,2006,Super Aguri,11,8
9,2006,Red Bull,7,9
11,2006,Honda,4,11
14,2006,Spyker MF1,12,8
1,2006,McLaren,3,1
2,2006,BMW Sauber,5,2
3,2006,Williams,8,3
3,2006,Williams,8,3
4,2006,Renault,1,4
6,2006,Ferrari,2,6
7,2006,Toyota,6,7
8,2006,Super Aguri,11,8
9,2006,Red Bull,7,9
11,2006,Honda,4,11
14,2006,Spyker MF1,12,8
1,2006,McLaren,3,1
2,2006,BMW Sauber,5,2
3,2006,Williams,8,3
4,2006,Renault,1,4
5,2006,Toro Rosso,9,5
5,2006,Toro Rosso,9,5
2,2006,BMW Sauber,5,2
1,2006,McLaren,3,1
13,2006,MF1,10,8
8,2006,Super Aguri,11,8
9,2006,Red Bull,7,9
11,2006,Honda,4,11
13,2006,MF1,10,8
1,2006,McLaren,3,1
2,2006,BMW Sauber,6,2
3,2006,Williams,8,3
4,2006,Renault,1,4
5,2006,Toro Rosso,9,5
6,2006,Ferrari,2,6
7,2006,Toyota,5,7
8,2006,Super Aguri,11,8
9,2006,Red Bull,7,9
11,2006,Honda,4,11
13,2006,MF1,10,8
1,2006,McLaren,3,1
2,2006,BMW Sauber,6,2
3,2006,Williams,8,3
4,2006,Renault,1,4
5,2006,Toro Rosso,9,5
6,2006,Ferrari,2,6
7,2006,Toyota,5,7
8,2006,Super Aguri,11,8
9,2006,Red Bull,7,9
11,2006,Honda,4,11
6,2006,Ferrari,2,6
7,2006,Toyota,6,7
8,2006,Super Aguri,11,8
9,2006,Red Bull,7,9
11,2006,Honda,4,11
9,2006,Red Bull,7,9
8,2006,Super Aguri,11,8
7,2006,Toyota,6,7
6,2006,Ferrari,2,6
5,2006,Toro Rosso,9,5
4,2006,Renault,1,4
3,2006,Williams,8,3
2,2006,BMW Sauber,5,2
1,2006,McLaren,3,1
13,2006,MF1,10,8
11,2006,Honda,4,11
9,2006,Red Bull,8,9
8,2006,Super Aguri,11,8
7,2006,Toyota,6,7
6,2006,Ferrari,2,6
5,2006,Toro Rosso,9,5
4,2006,Renault,1,4
3,2006,Williams,7,3
2,2006,BMW Sauber,5,2
1,2006,McLaren,3,1
13,2006,MF1,10,8
11,2006,Honda,4,11
9,2006,Red Bull,8,9
8,2006,Super Aguri,11,8
13,2006,MF1,10,8
6,2006,Ferrari,2,6
1,2006,McLaren,3,1
3,2006,Williams,8,3
11,2006,Honda,4,11
14,2006,Spyker MF1,12,8
1,2006,McLaren,3,1
2,2006,BMW Sauber,5,2
3,2006,Williams,8,3
4,2006,Renault,1,4
5,2006,Toro Rosso,9,5
6,2006,Ferrari,2,6
7,2006,Toyota,6,7
8,2006,Super Aguri,11,8
9,2006,Red Bull,7,9
11,2006,Honda,4,11
14,2006,Spyker MF1,12,8
5,2006,Toro Rosso,9,5
4,2006,Renault,1,4
3,2006,Williams,8,3
2,2006,BMW Sauber,6,2
1,2006,McLaren,3,1
13,2006,MF1,10,8
11,2006,Honda,4,11
9,2006,Red Bull,7,9
7,2006,Toyota,5,7
6,2006,Ferrari,2,6
5,2006,Toro Rosso,9,5
4,2006,Renault,1,4
2,2006,BMW Sauber,6,2
8,2006,Super Aguri,11,8
3,2007,Williams,4,3
11,2007,Honda,8,11
12,2007,Spyker,10,8
11,2007,Honda,9,11
9,2007,Red Bull,6,9
8,2007,Super Aguri,7,8
7,2007,Toyota,5,7
6,2007,Ferrari,1,6
5,2007,Toro Rosso,8,5
4,2007,Renault,3,4
3,2007,Williams,4,3
2,2007,BMW Sauber,2,2
1,2007,McLaren,E,1
12,2007,Spyker,10,8
11,2007,Honda,9,11
9,2007,Red Bull,6,9
8,2007,Super Aguri,7,8
7,2007,Toyota,5,7
6,2007,Ferrari,1,6
5,2007,Toro Rosso,8,5
4,2007,Renault,3,4
1,2007,McLaren,E,1
3,2007,Williams,4,3
2,2007,BMW Sauber,2,2
4,2007,Renault,3,4
1,2007,McLaren,E,1
12,2007,Spyker,10,8
11,2007,Honda,8,11
9,2007,Red Bull,6,9
8,2007,Super Aguri,7,8
7,2007,Toyota,5,7
6,2007,Ferrari,1,6
5,2007,Toro Rosso,9,5
4,2007,Renault,3,4
3,2007,Williams,4,3
2,2007,BMW Sauber,2,2
1,2007,McLaren,E,1
12,2007,Spyker,10,8
11,2007,Honda,9,11
9,2007,Red Bull,6,9
8,2007,Super Aguri,7,8
7,2007,Toyota,5,7
6,2007,Ferrari,1,6
5,2007,Toro Rosso,8,5
3,2007,Williams,4,3
2,2007,BMW Sauber,2,2
1,2007,McLaren,E,1
12,2007,Spyker,9,8
8,2007,Super Aguri,8,8
7,2007,Toyota,4,7
6,2007,Ferrari,1,6
5,2007,Toro Rosso,9,5
4,2007,Renault,3,4
3,2007,Williams,5,3
2,2007,BMW Sauber,2,2
1,2007,McLaren,E,1
12,2007,Spyker,10,8
11,2007,Honda,6,11
9,2007,Red Bull,8,9
8,2007,Super Aguri,7,8
7,2007,Toyota,5,7
6,2007,Ferrari,1,6
5,2007,Toro Rosso,9,5
4,2007,Renault,3,4
12,2007,Spyker,10,8
2,2007,BMW Sauber,2,2
1,2007,McLaren,E,1
9,2007,Red Bull,6,9
11,2007,Honda,7,11
12,2007,Spyker,10,8
1,2007,McLaren,E,1
11,2007,Honda,8,11
9,2007,Red Bull,6,9
8,2007,Super Aguri,7,8
7,2007,Toyota,5,7
6,2007,Ferrari,1,6
5,2007,Toro Rosso,10,5
4,2007,Renault,3,4
3,2007,Williams,4,3
2,2007,BMW Sauber,2,2
2,2007,BMW Sauber,2,2
1,2007,McLaren,E,1
11,2007,Honda,7,11
9,2007,Red Bull,6,9
8,2007,Super Aguri,8,8
7,2007,Toyota,4,7
6,2007,Ferrari,1,6
5,2007,Toro Rosso,9,5
4,2007,Renault,3,4
3,2007,Williams,5,3
2,2007,BMW Sauber,2,2
12,2007,Spyker,10,8
3,2007,Williams,4,3
3,2007,Williams,4,3
5,2007,Toro Rosso,9,5
6,2007,Ferrari,1,6
5,2007,Toro Rosso,10,5
4,2007,Renault,3,4
3,2007,Williams,4,3
2,2007,BMW Sauber,2,2
1,2007,McLaren,E,1
12,2007,Spyker,10,8
11,2007,Honda,8,11
9,2007,Red Bull,5,9
8,2007,Super Aguri,7,8
7,2007,Toyota,6,7
6,2007,Ferrari,1,6
5,2007,Toro Rosso,9,5
4,2007,Renault,3,4
3,2007,Williams,4,3
2,2007,BMW Sauber,2,2
1,2007,McLaren,E,1
12,2007,Spyker,10,8
11,2007,Honda,8,11
7,2007,Toyota,6,7
8,2007,Super Aguri,7,8
9,2007,Red Bull,5,9
11,2007,Honda,8,11
4,2007,Renault,3,4
9,2007,Red Bull,5,9
8,2007,Super Aguri,9,8
7,2007,Toyota,6,7
6,2007,Ferrari,1,6
5,2007,Toro Rosso,7,5
4,2007,Renault,3,4
2,2007,BMW Sauber,2,2
1,2007,McLaren,E,1
9,2007,Red Bull,5,9
12,2007,Spyker,10,8
9,2007,Red Bull,5,9
7,2007,Toyota,6,7
6,2007,Ferrari,1,6
5,2007,Toro Rosso,7,5
4,2007,Renault,3,4
3,2007,Williams,4,3
2,2007,BMW Sauber,2,2
1,2007,McLaren,E,1
12,2007,Spyker,9,8
11,2007,Honda,8,11
8,2007,Super Aguri,7,8
8,2007,Super Aguri,9,8
6,2007,Ferrari,1,6
3,2007,Williams,4,3
2,2007,BMW Sauber,2,2
1,2007,McLaren,E,1
12,2007,Spyker,10,8
11,2007,Honda,8,11
9,2007,Red Bull,5,9
8,2007,Super Aguri,7,8
7,2007,Toyota,6,7
6,2007,Ferrari,1,6
5,2007,Toro Rosso,9,5
4,2007,Renault,3,4
3,2007,Williams,4,3
2,2007,BMW Sauber,2,2
1,2007,McLaren,E,1
12,2007,Spyker,10,8
11,2007,Honda,8,11
9,2007,Red Bull,6,9
8,2007,Super Aguri,7,8
7,2007,Toyota,6,7
4,2007,Renault,3,4
5,2007,Toro Rosso,9,5
7,2007,Toyota,5,7
7,2007,Toyota,6,7
5,2007,Toro Rosso,9,5
6,2007,Ferrari,1,6
4,2007,Renault,3,4
3,2007,Williams,4,3
2,2007,BMW Sauber,2,2
1,2007,McLaren,E,1
12,2007,Spyker,10,8
11,2007,Honda,8,11
9,2007,Red Bull,5,9
8,2007,Super Aguri,7,8
6,2007,Ferrari,1,6
6,2007,Ferrari,1,6
5,2007,Toro Rosso,9,5
4,2007,Renault,3,4
3,2007,Williams,4,3
2,2007,BMW Sauber,2,2
1,2007,McLaren,E,1
12,2007,Spyker,10,8
11,2007,Honda,8,11
9,2007,Red Bull,5,9
7,2007,Toyota,6,7
8,2007,Super Aguri,7,8
